Legislator name,Connections,Legislative Effectiveness Score, bc, ec, cc, dc,Gender Estimates,Predicted Gender,Ethnicity Estimates,Predicted Ethnicity
Sheila Jackson Lee,"['Jerrold Nadler', 'Zoe Lofgren', 'Lucy McBath', 'Debbie Mucarsel-Powell', 'Joe Neguse', 'Jamie Raskin', 'Cedric Richmond', 'Mary Gay Scanlon', 'Greg Stanton', 'Eric Swalwell', 'Ted Lieu', 'Madeleine Dean', 'David N. Cicilline', 'Steve Cohen', 'Lou Correa', 'Val Demings', 'Karen Bass', 'Theodore E. Deutch', 'Veronica Escobar', 'Sylvia Garcia', 'Pramila Jayapal', 'Hakeem Jeffries', 'Hank Johnson', 'Doug Collins', 'Kelly Armstrong', 'Guy Reschenthaler', 'Tom McClintock', 'Debbie Lesko', 'Martha Roby', 'F. James Sensenbrenner', 'Greg Steube', 'John Ratcliffe', 'Mike Johnson', 'Jim Jordan', 'Andy Biggs', 'Ken Buck', 'Steve Chabot', 'Benjamin Lee Cline', 'Matt Gaetz', 'Louis B. Gohmert Jr.', 'Bennie Thompson', 'Nanette Barragán', 'Bonnie Watson Coleman', 'Lauren Underwood', 'Xochitl Torres Small', 'Dina Titus', 'Elissa Slotkin', 'Max Rose', 'Kathleen Rice', 'Donald Payne Jr.', 'Yvette D. Clarke', 'Jim Langevin', 'Al Green', 'Emanuel Cleaver', 'Mike Rogers', 'Michael McCaul', 'Mark Walker', 'Van Taylor', 'Peter King', 'John Katko', 'John Joyce', 'Clay Higgins', 'Michael Guest', 'Mark Green', 'Daniel Crenshaw', 'John A. Yarmuth', 'Robert C. Scott', 'Jan Schakowsky', 'David Price', 'Jimmy Panetta', 'Ilhan Omar', 'Seth Moulton', 'Joseph Morelle', 'Brendan Boyle', 'Dan Kildee', 'Ro Khanna', 'Steven Horsford', 'Brian Higgins', 'Lloyd Doggett', 'Rosa L. DeLauro', 'Barbara Lee', 'Steve Womack', 'Dan Meuser', 'Rob Woodall', 'Chris Stewart', 'Jason Smith', 'Chip Roy', 'Ralph Norman', 'Tim Burchett', 'Bill Johnson', 'George E.B. Holding', 'Kevin Hern', 'Bill Flores']",3.87483549118042,0.002937259201048679,3.566409536433156e-10,0.15928600080224628,0.16787003610108303,"{'male': 0.00039951800799797264, 'female': 9.759927449483963e-05}",male,"{'black': 2.2149395455736033e-05, 'hispanic': 0.0037535098108743103, 'white': 0.8933109960043191, 'asian': 0.102913344789351}",white
Doug Collins,"['Jerrold Nadler', 'Zoe Lofgren', 'Lucy McBath', 'Debbie Mucarsel-Powell', 'Joe Neguse', 'Jamie Raskin', 'Cedric Richmond', 'Mary Gay Scanlon', 'Greg Stanton', 'Eric Swalwell', 'Ted Lieu', 'Madeleine Dean', 'David N. Cicilline', 'Steve Cohen', 'Lou Correa', 'Val Demings', 'Karen Bass', 'Theodore E. Deutch', 'Veronica Escobar', 'Sylvia Garcia', 'Pramila Jayapal', 'Hakeem Jeffries', 'Hank Johnson', 'Sheila Jackson Lee', 'Kelly Armstrong', 'Guy Reschenthaler', 'Tom McClintock', 'Debbie Lesko', 'Martha Roby', 'F. James Sensenbrenner', 'Greg Steube', 'John Ratcliffe', 'Mike Johnson', 'Jim Jordan', 'Andy Biggs', 'Ken Buck', 'Steve Chabot', 'Benjamin Lee Cline', 'Matt Gaetz', 'Louis B. Gohmert Jr.']",1.31859290599823,0.0017204930562331284,3.9035764168101936e-10,0.15700766880994596,0.07220216606498195,"{'male': 0.025224355475755512, 'female': 3.934598008874287e-05}",male,"{'black': 3.182843684384458e-05, 'hispanic': 0.0008833165399899953, 'white': 0.9980100291907061, 'asian': 0.0010748258324602023}",white
Kelly Armstrong,"['Jerrold Nadler', 'Zoe Lofgren', 'Lucy McBath', 'Debbie Mucarsel-Powell', 'Joe Neguse', 'Jamie Raskin', 'Cedric Richmond', 'Mary Gay Scanlon', 'Greg Stanton', 'Eric Swalwell', 'Ted Lieu', 'Madeleine Dean', 'David N. Cicilline', 'Steve Cohen', 'Lou Correa', 'Val Demings', 'Karen Bass', 'Theodore E. Deutch', 'Veronica Escobar', 'Sylvia Garcia', 'Pramila Jayapal', 'Hakeem Jeffries', 'Hank Johnson', 'Sheila Jackson Lee', 'Doug Collins', 'Guy Reschenthaler', 'Tom McClintock', 'Debbie Lesko', 'Martha Roby', 'F. James Sensenbrenner', 'Greg Steube', 'John Ratcliffe', 'Mike Johnson', 'Jim Jordan', 'Andy Biggs', 'Ken Buck', 'Steve Chabot', 'Benjamin Lee Cline', 'Matt Gaetz', 'Louis B. Gohmert Jr.', 'Ayanna Pressley', 'Eleanor Holmes Norton', 'Alexandria Ocasio-Cortez', 'Stacey Plaskett', 'Carolyn B. Maloney', 'Harley Rouda', 'John Sarbanes', 'Jackie Speier', 'Rashida Tlaib', 'Debbie Wasserman Schultz', 'Peter Welch', 'Brenda Lawrence', 'Stephen Lynch', 'Jimmy Gomez', 'Gerald Edward Connolly', 'Jim Cooper', 'Mark DeSaulnier', 'William Lacy Clay', 'Katie Hill', 'Robin Kelly', 'Ro Khanna', 'Raja Krishnamoorthi', 'Kweisi Mfume', 'Mark Meadows', 'Carol Miller', 'Ralph Norman', 'Chip Roy', 'Thomas Massie', 'Michael Cloud', 'James Comer Jr.', 'Virginia Foxx', 'Bob Gibbs', 'Paul Gosar', 'Mark Green', 'Glenn Grothman', 'Jody Hice', 'Clay Higgins']",0.0497006773948669,0.0023245530263189622,5.17200831400203e-10,0.16184486522737976,0.13898916967509026,"{'male': 0.004823602219862693, 'female': 0.003180137976849528}",male,"{'black': 2.116670479258173e-05, 'hispanic': 0.0011853925002525548, 'white': 0.997511561407676, 'asian': 0.0012818793872786615}",white
Tom McClintock,"['Jerrold Nadler', 'Zoe Lofgren', 'Lucy McBath', 'Debbie Mucarsel-Powell', 'Joe Neguse', 'Jamie Raskin', 'Cedric Richmond', 'Mary Gay Scanlon', 'Greg Stanton', 'Eric Swalwell', 'Ted Lieu', 'Madeleine Dean', 'David N. Cicilline', 'Steve Cohen', 'Lou Correa', 'Val Demings', 'Karen Bass', 'Theodore E. Deutch', 'Veronica Escobar', 'Sylvia Garcia', 'Pramila Jayapal', 'Hakeem Jeffries', 'Hank Johnson', 'Sheila Jackson Lee', 'Doug Collins', 'Kelly Armstrong', 'Guy Reschenthaler', 'Debbie Lesko', 'Martha Roby', 'F. James Sensenbrenner', 'Greg Steube', 'John Ratcliffe', 'Mike Johnson', 'Jim Jordan', 'Andy Biggs', 'Ken Buck', 'Steve Chabot', 'Benjamin Lee Cline', 'Matt Gaetz', 'Louis B. Gohmert Jr.', 'Raul Grijalva', 'Mike Levin', 'Alan Lowenthal', 'Aston Donald McEachin', 'Grace Napolitano', 'Gregorio Kilili Camacho Sablan', 'Jared Huffman', 'Michael F.Q. San Nicolas', 'Darren Soto', 'Nydia Velazquez', 'Steven Horsford', 'Anthony G. Brown', 'Diana DeGette', 'Ed Case', 'William Lacy Clay', 'Jim Costa', 'TJ Cox', 'Joe Cunningham', 'Debbie Dingell', 'Ruben Gallego', 'Debra Haaland', 'Robert Bishop', 'Aumua Amata Radewagen', 'Doug Lamborn', 'Jeff Van Drew', 'Daniel Webster', 'Bruce Westerman', 'Robert J. Wittman', 'Don Young', 'Liz Cheney', 'John Curtis', 'Jody Hice', 'Russ Fulcher', 'Paul Gosar', 'Garret Graves', 'Kevin Hern', 'Paul Cook']",0.0695809498429298,0.0025287981433276107,5.641028312557704e-10,0.16272492111771225,0.13898916967509026,"{'male': 0.00022985875367951015, 'female': 4.642340060978149e-05}",male,"{'black': 2.600424520719861e-05, 'hispanic': 0.0004865080770382784, 'white': 0.9987969309354625, 'asian': 0.0006905567422924537}",white
Debbie Lesko,"['Jerrold Nadler', 'Zoe Lofgren', 'Lucy McBath', 'Debbie Mucarsel-Powell', 'Joe Neguse', 'Jamie Raskin', 'Cedric Richmond', 'Mary Gay Scanlon', 'Greg Stanton', 'Eric Swalwell', 'Ted Lieu', 'Madeleine Dean', 'David N. Cicilline', 'Steve Cohen', 'Lou Correa', 'Val Demings', 'Karen Bass', 'Theodore E. Deutch', 'Veronica Escobar', 'Sylvia Garcia', 'Pramila Jayapal', 'Hakeem Jeffries', 'Hank Johnson', 'Sheila Jackson Lee', 'Doug Collins', 'Kelly Armstrong', 'Guy Reschenthaler', 'Tom McClintock', 'Martha Roby', 'F. James Sensenbrenner', 'Greg Steube', 'John Ratcliffe', 'Mike Johnson', 'Jim Jordan', 'Andy Biggs', 'Ken Buck', 'Steve Chabot', 'Benjamin Lee Cline', 'Matt Gaetz', 'Louis B. Gohmert Jr.', 'Bennie Thompson', 'Nanette Barragán', 'Bonnie Watson Coleman', 'Lauren Underwood', 'Xochitl Torres Small', 'Dina Titus', 'Elissa Slotkin', 'Max Rose', 'Kathleen Rice', 'Donald Payne Jr.', 'Yvette D. Clarke', 'Jim Langevin', 'Al Green', 'Emanuel Cleaver', 'Mike Rogers', 'Michael McCaul', 'Mark Walker', 'Van Taylor', 'Peter King', 'John Katko', 'John Joyce', 'Clay Higgins', 'Michael Guest', 'Mark Green', 'Daniel Crenshaw', 'Jim McGovern', 'Alcee Hastings', 'Doris Matsui', 'Joseph Morelle', 'Ed Perlmutter', 'Donna Shalala', 'Norma Torres', 'Tom Cole', 'Michael C. Burgess', 'Rob Woodall']",1.1124917268753052,0.002516882389905183,6.364058301061114e-10,0.16489847462222287,0.13537906137184116,"{'male': 0.0002323338051133467, 'female': 0.00013341912920239988}",male,"{'black': 1.8234674826741235e-05, 'hispanic': 0.0006918082462767457, 'white': 0.9987501405728919, 'asian': 0.0005398165060045455}",white
Martha Roby,"['Jerrold Nadler', 'Zoe Lofgren', 'Lucy McBath', 'Debbie Mucarsel-Powell', 'Joe Neguse', 'Jamie Raskin', 'Cedric Richmond', 'Mary Gay Scanlon', 'Greg Stanton', 'Eric Swalwell', 'Ted Lieu', 'Madeleine Dean', 'David N. Cicilline', 'Steve Cohen', 'Lou Correa', 'Val Demings', 'Karen Bass', 'Theodore E. Deutch', 'Veronica Escobar', 'Sylvia Garcia', 'Pramila Jayapal', 'Hakeem Jeffries', 'Hank Johnson', 'Sheila Jackson Lee', 'Doug Collins', 'Kelly Armstrong', 'Guy Reschenthaler', 'Tom McClintock', 'Debbie Lesko', 'F. James Sensenbrenner', 'Greg Steube', 'John Ratcliffe', 'Mike Johnson', 'Jim Jordan', 'Andy Biggs', 'Ken Buck', 'Steve Chabot', 'Benjamin Lee Cline', 'Matt Gaetz', 'Louis B. Gohmert Jr.', 'Nita Lowey', 'Grace Meng', 'Chellie Pingree', 'Mark Pocan', 'David Price', 'Mike Quigley', 'Dutch Ruppersberger', 'Lucille Roybal-Allard', 'Tim Ryan', 'José Serrano', 'Norma Torres', 'Peter Visclosky', 'Debbie Wasserman Schultz', 'Bonnie Watson Coleman', 'Betty McCollum', 'Brenda Lawrence', 'Barbara Lee', 'Rosa L. DeLauro', 'Sanford Bishop Jr.', 'Cheri Bustos', 'Matt Cartwright', 'Ed Case', 'Katherine Clark', 'Charlie Crist', 'Henry Cuellar', 'Pete Aguilar', 'Lois Frankel', 'Marcy Kaptur', 'Derek Kilmer', 'Ann Kirkpatrick', 'Tom Cole', 'Kay Granger', 'Robert Aderholt', 'Hal Rogers', 'John Moolenaar', 'Dan Newhouse', 'Steven Palazzo', 'John Rutherford', 'Michael K. Simpson', 'Chris Stewart', 'Steve Womack', 'Mark Amodei', 'Ken Calvert', 'John Carter', 'Mario Diaz-Balart', 'Charles J. Fleischmann', 'Jeffrey Fortenberry', 'Andrew Harris', 'Jaime Herrera Beutler', 'William Hurd', 'David Joyce', 'Tom Graves']",0.0298204068094491,0.006493464981761072,7.273975672797757e-10,0.1638455379342314,0.16606498194945848,"{'male': 0.006312126587209587, 'female': 0.4367827927006318}",female,"{'black': 6.376146555711033e-05, 'hispanic': 0.015067782859269503, 'white': 0.9826553466596882, 'asian': 0.0022131090154856366}",white
Greg Steube,"['Jerrold Nadler', 'Zoe Lofgren', 'Lucy McBath', 'Debbie Mucarsel-Powell', 'Joe Neguse', 'Jamie Raskin', 'Cedric Richmond', 'Mary Gay Scanlon', 'Greg Stanton', 'Eric Swalwell', 'Ted Lieu', 'Madeleine Dean', 'David N. Cicilline', 'Steve Cohen', 'Lou Correa', 'Val Demings', 'Karen Bass', 'Theodore E. Deutch', 'Veronica Escobar', 'Sylvia Garcia', 'Pramila Jayapal', 'Hakeem Jeffries', 'Hank Johnson', 'Sheila Jackson Lee', 'Doug Collins', 'Kelly Armstrong', 'Guy Reschenthaler', 'Tom McClintock', 'Debbie Lesko', 'Martha Roby', 'F. James Sensenbrenner', 'John Ratcliffe', 'Mike Johnson', 'Jim Jordan', 'Andy Biggs', 'Ken Buck', 'Steve Chabot', 'Benjamin Lee Cline', 'Matt Gaetz', 'Louis B. Gohmert Jr.', 'Ayanna Pressley', 'Eleanor Holmes Norton', 'Alexandria Ocasio-Cortez', 'Stacey Plaskett', 'Carolyn B. Maloney', 'Harley Rouda', 'John Sarbanes', 'Jackie Speier', 'Rashida Tlaib', 'Debbie Wasserman Schultz', 'Peter Welch', 'Brenda Lawrence', 'Stephen Lynch', 'Jimmy Gomez', 'Gerald Edward Connolly', 'Jim Cooper', 'Mark DeSaulnier', 'William Lacy Clay', 'Katie Hill', 'Robin Kelly', 'Ro Khanna', 'Raja Krishnamoorthi', 'Kweisi Mfume', 'Mark Meadows', 'Carol Miller', 'Ralph Norman', 'Chip Roy', 'Thomas Massie', 'Michael Cloud', 'James Comer Jr.', 'Virginia Foxx', 'Bob Gibbs', 'Paul Gosar', 'Mark Green', 'Glenn Grothman', 'Jody Hice', 'Clay Higgins', 'Mark Takano', 'Colin Allred', 'Lauren Underwood', 'Gregorio Kilili Camacho Sablan', 'Max Rose', 'Kathleen Rice', 'Collin Peterson', 'Chris Pappas', 'Elaine Luria', 'Mike Levin', 'Susie Lee', 'Conor Lamb', 'Joe Cunningham', 'Gil Cisneros', 'Julia Brownley', 'Anthony Brindisi', 'Phil Roe', 'Dan Meuser', 'Aumua Amata Radewagen', 'Jim Banks', 'Neal Dunn', 'Mike Bost', 'Gus M. Bilirakis', 'Jack Bergman', 'Andy Barr', 'Steve Watkins']",0.8313430547714233,0.0031353525873217985,9.450514579472126e-10,0.16965707574021632,0.18592057761732853,"{'male': 0.00030671175373862575, 'female': 8.200573457145943e-05}",male,"{'black': 0.002620612280418445, 'hispanic': 0.005551148627192474, 'white': 0.9899565783035807, 'asian': 0.0018716607888087486}",white
John Ratcliffe,"['Jerrold Nadler', 'Zoe Lofgren', 'Lucy McBath', 'Debbie Mucarsel-Powell', 'Joe Neguse', 'Jamie Raskin', 'Cedric Richmond', 'Mary Gay Scanlon', 'Greg Stanton', 'Eric Swalwell', 'Ted Lieu', 'Madeleine Dean', 'David N. Cicilline', 'Steve Cohen', 'Lou Correa', 'Val Demings', 'Karen Bass', 'Theodore E. Deutch', 'Veronica Escobar', 'Sylvia Garcia', 'Pramila Jayapal', 'Hakeem Jeffries', 'Hank Johnson', 'Sheila Jackson Lee', 'Doug Collins', 'Kelly Armstrong', 'Guy Reschenthaler', 'Tom McClintock', 'Debbie Lesko', 'Martha Roby', 'F. James Sensenbrenner', 'Greg Steube', 'Mike Johnson', 'Jim Jordan', 'Andy Biggs', 'Ken Buck', 'Steve Chabot', 'Benjamin Lee Cline', 'Matt Gaetz', 'Louis B. Gohmert Jr.', 'Grace Meng', 'Donald Payne Jr.', 'Dean Phillips', 'Susan Wild', 'Kenny Marchant', 'George E.B. Holding', 'Jackie Walorski', 'Michael Guest', 'Adam Schiff', 'André Carson', 'Peter Welch', 'Jackie Speier', 'Terri Sewell', 'Mike Quigley', 'Joaquin Castro', 'Sean Maloney', 'Raja Krishnamoorthi', 'Jim Himes', 'Denny Heck', 'Devin Nunes', 'Brad Wenstrup', 'Michael Turner', 'Chris Stewart', 'Elise Stefanik', 'William Hurd', 'Rick Crawford', 'Mike Conaway', 'Bennie Thompson', 'Nanette Barragán', 'Bonnie Watson Coleman', 'Lauren Underwood', 'Xochitl Torres Small', 'Dina Titus', 'Elissa Slotkin', 'Max Rose', 'Kathleen Rice', 'Yvette D. Clarke', 'Jim Langevin', 'Al Green', 'Emanuel Cleaver', 'Mike Rogers', 'Michael McCaul', 'Mark Walker', 'Van Taylor', 'Peter King', 'John Katko', 'John Joyce', 'Clay Higgins', 'Mark Green', 'Daniel Crenshaw']",0.4992993175983429,0.003446107602276533,1.0110520183305723e-09,0.16919801479645966,0.1624548736462094,"{'male': 0.001579361081090684, 'female': 0.0010750391104905766}",male,"{'black': 5.0977260541300967e-05, 'hispanic': 0.002075604067817472, 'white': 0.9962429811284447, 'asian': 0.0016304375431964956}",white
Mike Johnson,"['Jerrold Nadler', 'Zoe Lofgren', 'Lucy McBath', 'Debbie Mucarsel-Powell', 'Joe Neguse', 'Jamie Raskin', 'Cedric Richmond', 'Mary Gay Scanlon', 'Greg Stanton', 'Eric Swalwell', 'Ted Lieu', 'Madeleine Dean', 'David N. Cicilline', 'Steve Cohen', 'Lou Correa', 'Val Demings', 'Karen Bass', 'Theodore E. Deutch', 'Veronica Escobar', 'Sylvia Garcia', 'Pramila Jayapal', 'Hakeem Jeffries', 'Hank Johnson', 'Sheila Jackson Lee', 'Doug Collins', 'Kelly Armstrong', 'Guy Reschenthaler', 'Tom McClintock', 'Debbie Lesko', 'Martha Roby', 'F. James Sensenbrenner', 'Greg Steube', 'John Ratcliffe', 'Jim Jordan', 'Andy Biggs', 'Ken Buck', 'Steve Chabot', 'Benjamin Lee Cline', 'Matt Gaetz', 'Louis B. Gohmert Jr.', 'Raul Grijalva', 'Mike Levin', 'Alan Lowenthal', 'Aston Donald McEachin', 'Grace Napolitano', 'Gregorio Kilili Camacho Sablan', 'Jared Huffman', 'Michael F.Q. San Nicolas', 'Darren Soto', 'Nydia Velazquez', 'Steven Horsford', 'Anthony G. Brown', 'Diana DeGette', 'Ed Case', 'William Lacy Clay', 'Jim Costa', 'TJ Cox', 'Joe Cunningham', 'Debbie Dingell', 'Ruben Gallego', 'Debra Haaland', 'Robert Bishop', 'Aumua Amata Radewagen', 'Doug Lamborn', 'Jeff Van Drew', 'Daniel Webster', 'Bruce Westerman', 'Robert J. Wittman', 'Don Young', 'Liz Cheney', 'John Curtis', 'Jody Hice', 'Russ Fulcher', 'Paul Gosar', 'Garret Graves', 'Kevin Hern', 'Paul Cook']",0.283258318901062,0.00274023370320897,1.1850604264995943e-09,0.16875672936854771,0.13898916967509026,"{'male': 0.002088835351963157, 'female': 6.696094362748455e-05}",male,"{'black': 2.711128112960454e-05, 'hispanic': 0.0011911200773222824, 'white': 0.9979069591287419, 'asian': 0.0008748095128063675}",white
Jim Jordan,"['Jerrold Nadler', 'Zoe Lofgren', 'Lucy McBath', 'Debbie Mucarsel-Powell', 'Joe Neguse', 'Jamie Raskin', 'Cedric Richmond', 'Mary Gay Scanlon', 'Greg Stanton', 'Eric Swalwell', 'Ted Lieu', 'Madeleine Dean', 'David N. Cicilline', 'Steve Cohen', 'Lou Correa', 'Val Demings', 'Karen Bass', 'Theodore E. Deutch', 'Veronica Escobar', 'Sylvia Garcia', 'Pramila Jayapal', 'Hakeem Jeffries', 'Hank Johnson', 'Sheila Jackson Lee', 'Doug Collins', 'Kelly Armstrong', 'Guy Reschenthaler', 'Tom McClintock', 'Debbie Lesko', 'Martha Roby', 'F. James Sensenbrenner', 'Greg Steube', 'John Ratcliffe', 'Mike Johnson', 'Andy Biggs', 'Ken Buck', 'Steve Chabot', 'Benjamin Lee Cline', 'Matt Gaetz', 'Louis B. Gohmert Jr.', 'Ayanna Pressley', 'Eleanor Holmes Norton', 'Alexandria Ocasio-Cortez', 'Stacey Plaskett', 'Carolyn B. Maloney', 'Harley Rouda', 'John Sarbanes', 'Jackie Speier', 'Rashida Tlaib', 'Debbie Wasserman Schultz', 'Peter Welch', 'Brenda Lawrence', 'Stephen Lynch', 'Jimmy Gomez', 'Gerald Edward Connolly', 'Jim Cooper', 'Mark DeSaulnier', 'William Lacy Clay', 'Katie Hill', 'Robin Kelly', 'Ro Khanna', 'Raja Krishnamoorthi', 'Kweisi Mfume', 'Mark Meadows', 'Carol Miller', 'Ralph Norman', 'Chip Roy', 'Thomas Massie', 'Michael Cloud', 'James Comer Jr.', 'Virginia Foxx', 'Bob Gibbs', 'Paul Gosar', 'Mark Green', 'Glenn Grothman', 'Jody Hice', 'Clay Higgins']",0.0099401362240314,0.0023858815467249403,1.4103081065320229e-09,0.17030140533845642,0.13898916967509026,"{'male': 0.09344994440835162, 'female': 0.001046958778611555}",male,"{'black': 1.455205952849204e-05, 'hispanic': 0.0015430998575211737, 'white': 0.9973687219123274, 'asian': 0.0010736261706226333}",white
Andy Biggs,"['Jerrold Nadler', 'Zoe Lofgren', 'Lucy McBath', 'Debbie Mucarsel-Powell', 'Joe Neguse', 'Jamie Raskin', 'Cedric Richmond', 'Mary Gay Scanlon', 'Greg Stanton', 'Eric Swalwell', 'Ted Lieu', 'Madeleine Dean', 'David N. Cicilline', 'Steve Cohen', 'Lou Correa', 'Val Demings', 'Karen Bass', 'Theodore E. Deutch', 'Veronica Escobar', 'Sylvia Garcia', 'Pramila Jayapal', 'Hakeem Jeffries', 'Hank Johnson', 'Sheila Jackson Lee', 'Doug Collins', 'Kelly Armstrong', 'Guy Reschenthaler', 'Tom McClintock', 'Debbie Lesko', 'Martha Roby', 'F. James Sensenbrenner', 'Greg Steube', 'John Ratcliffe', 'Mike Johnson', 'Jim Jordan', 'Ken Buck', 'Steve Chabot', 'Benjamin Lee Cline', 'Matt Gaetz', 'Louis B. Gohmert Jr.', 'Eddie Bernice Johnson', 'Ed Perlmutter', 'Ben McAdams', 'Jerry McNerney', 'Daniel Lipinski', 'Brad Sherman', 'Mikie Sherrill', 'Haley Stevens', 'Paul Tonko', 'Jennifer Wexton', 'Conor Lamb', 'Sean Casten', 'Ami Bera', 'Donald Sternoff Beyer Jr.', 'Suzanne Bonamici', 'Kendra Horn', 'Charlie Crist', 'Lizzie Pannill Fletcher', 'Bill Foster', 'Katie Hill', 'Frank Lucas', 'Roger Marshall', 'Ralph Norman', 'Peter G. Olson', 'Brian Babin', 'Michael Waltz', 'Randy Weber', 'Bill Posey', 'Jim Baird', 'Troy Balderson', 'Mo Brooks', 'Michael Cloud', 'Neal Dunn', 'Anthony Gonzalez', 'Mike Garcia']",0.6446980237960815,0.0027285339671685943,1.5729493990005938e-09,0.17085397251840034,0.13537906137184116,"{'male': 0.0051970180119009285, 'female': 0.00010206962732668329}",male,"{'black': 1.4533646196075134e-05, 'hispanic': 0.000995618334668037, 'white': 0.997886149591483, 'asian': 0.0011036984276526563}",white
Matt Gaetz,"['Jerrold Nadler', 'Zoe Lofgren', 'Lucy McBath', 'Debbie Mucarsel-Powell', 'Joe Neguse', 'Jamie Raskin', 'Cedric Richmond', 'Mary Gay Scanlon', 'Greg Stanton', 'Eric Swalwell', 'Ted Lieu', 'Madeleine Dean', 'David N. Cicilline', 'Steve Cohen', 'Lou Correa', 'Val Demings', 'Karen Bass', 'Theodore E. Deutch', 'Veronica Escobar', 'Sylvia Garcia', 'Pramila Jayapal', 'Hakeem Jeffries', 'Hank Johnson', 'Sheila Jackson Lee', 'Doug Collins', 'Kelly Armstrong', 'Guy Reschenthaler', 'Tom McClintock', 'Debbie Lesko', 'Martha Roby', 'F. James Sensenbrenner', 'Greg Steube', 'John Ratcliffe', 'Mike Johnson', 'Jim Jordan', 'Andy Biggs', 'Ken Buck', 'Steve Chabot', 'Benjamin Lee Cline', 'Louis B. Gohmert Jr.', 'D. Adam Smith', 'Elissa Slotkin', 'Ro Khanna', 'Andrew Kim', 'Jim Langevin', 'Rick Larsen', 'Elaine Luria', 'Seth Moulton', 'Donald Norcross', 'Mikie Sherrill', 'Bill Keating', 'Jackie Speier', 'Xochitl Torres Small', 'Lori Trahan', 'Filemon Vela', 'Paul Mitchell', 'Chrissy Houlahan', 'Jason Crow', 'Anthony G. Brown', 'Salud Carbajal', 'Gil Cisneros', 'Jim Cooper', 'Joe Courtney', 'Susan Davis', 'Kendra Horn', 'Tulsi Gabbard', 'Ruben Gallego', 'John Garamendi', 'Jared Golden', 'Debra Haaland', 'Katie Hill', 'Mac Thornberry', 'Doug Lamborn', 'Mike Rogers', 'Austin Scott', 'Don Bacon', 'Elise Stefanik', 'Michael Turner', 'Michael Waltz', 'Joe Wilson', 'Robert J. Wittman', 'Paul Cook', 'Trent Kelly', 'Jim Banks', 'Jack Bergman', 'Robert Bishop', 'Mo Brooks', 'Bradley Byrne', 'Liz Cheney', 'Mike Conaway', 'Scott DesJarlais', 'Mike Gallagher', 'Sam Graves', 'Vicky Hartzler', 'Ralph Abraham']",0.0695809498429298,0.002840512343088287,1.8639166189376157e-09,0.17409058475276762,0.17148014440433212,"{'male': 0.00240518194435077, 'female': 8.907228059575127e-05}",male,"{'black': 8.20106815119564e-06, 'hispanic': 0.0007337741214774816, 'white': 0.9987808581121673, 'asian': 0.00047716669820410445}",white
Mike Levin,"['Raul Grijalva', 'Alan Lowenthal', 'Aston Donald McEachin', 'Grace Napolitano', 'Joe Neguse', 'Gregorio Kilili Camacho Sablan', 'Jared Huffman', 'Michael F.Q. San Nicolas', 'Darren Soto', 'Nydia Velazquez', 'Steven Horsford', 'Anthony G. Brown', 'Diana DeGette', 'Ed Case', 'William Lacy Clay', 'Jim Costa', 'TJ Cox', 'Joe Cunningham', 'Debbie Dingell', 'Ruben Gallego', 'Debra Haaland', 'Robert Bishop', 'Aumua Amata Radewagen', 'Doug Lamborn', 'Tom McClintock', 'Jeff Van Drew', 'Daniel Webster', 'Bruce Westerman', 'Robert J. Wittman', 'Don Young', 'Mike Johnson', 'Liz Cheney', 'John Curtis', 'Jody Hice', 'Russ Fulcher', 'Louis B. Gohmert Jr.', 'Paul Gosar', 'Garret Graves', 'Kevin Hern', 'Paul Cook', 'Mark Takano', 'Colin Allred', 'Lauren Underwood', 'Max Rose', 'Kathleen Rice', 'Collin Peterson', 'Chris Pappas', 'Elaine Luria', 'Susie Lee', 'Conor Lamb', 'Gil Cisneros', 'Julia Brownley', 'Anthony Brindisi', 'Phil Roe', 'Dan Meuser', 'Greg Steube', 'Chip Roy', 'Jim Banks', 'Neal Dunn', 'Mike Bost', 'Gus M. Bilirakis', 'Jack Bergman', 'Andy Barr', 'Steve Watkins']",2.10245418548584,0.0020080320936012854,8.503387997031149e-10,0.1426305466329344,0.11552346570397112,"{'male': 0.0005239095939969362, 'female': 6.261537847043618e-05}",male,"{'black': 1.5169601666795147e-05, 'hispanic': 0.0011791390195248228, 'white': 0.9980831792783551, 'asian': 0.0007225121004536038}",white
